user_id,city_location,user_budget_min_lakh,user_budget_max_lakh,user_preferred_body_type,user_fuel_preference,user_transmission_preference,user_seating_capacity,user_monthly_running_km,user_min_ground_clearance_mm,user_min_safety_rating,recommended_brand,recommended_model,body_type,fuel_type,transmission,seating_capacity,safety_rating_stars,ground_clearance_mm,mileage_kmpl_or_range_km,ex_showroom_price_lakh,rto_tax_lakh,insurance_cost_lakh,other_charges_lakh,full_on_road_price_lakh
USR_10123,Bangalore (Karnataka),27.22,40.95,Full SUV,Diesel,Automatic,5,2000,172,5,Hyundai,Tucson,Full SUV,Diesel,Automatic,5,5,192,15.4,31.78,5.72,1.33,0.17,39.0
USR_10124,Indore (Madhya Pradesh),260.06,320.69,Full SUV,Diesel,Automatic,7,1200,225,4,Toyota,Land Cruiser 300,Full SUV,Diesel,Automatic,7,5,230,9.3,215.38,25.85,9.05,0.21,250.49
USR_10125,Jaipur (Rajasthan),21.13,26.94,Mid SUV,Diesel,Automatic,5,500,214,5,Mahindra,Thar Roxx,Mid SUV,Diesel,Automatic,5,5,219,12.4,18.35,2.2,0.77,0.13,21.45
USR_10126,Hyderabad (Telangana),30.74,37.44,MPV,Strong Hybrid,Automatic,7,2000,175,4,Toyota,Innova Hycross,MPV,Strong Hybrid,Automatic,7,5,185,23.24,24.41,3.42,1.03,0.14,29.0
USR_10127,Hyderabad (Telangana),188.54,252.29,Coupe,Petrol,Automatic,2,1200,130,4,Porsche,911 Carrera,Coupe,Petrol,Automatic,2,5,100,9.0,187.12,26.2,7.86,0.13,221.31
USR_10128,Bangalore (Karnataka),33.66,47.49,Full SUV,Diesel,Automatic,5,2500,182,5,Hyundai,Tucson,Full SUV,Diesel,Automatic,5,5,192,15.4,31.79,5.72,1.34,0.2,39.05
USR_10129,Chennai (Tamil Nadu),28.75,43.06,Full SUV,Diesel,Automatic,5,3000,177,4,Hyundai,Tucson,Full SUV,Diesel,Automatic,5,5,192,15.4,32.96,4.94,1.38,0.15,39.43
USR_10130,Bangalore (Karnataka),199.53,267.55,Luxury Sedan,Diesel,Automatic,5,1200,130,5,Mercedes-Benz,S-Class,Luxury Sedan,Diesel,Automatic,5,5,130,12.8,174.44,31.4,7.33,0.14,213.31
USR_10131,Jaipur (Rajasthan),10.44,13.84,Mid SUV,Diesel,Manual,4,800,221,4,Mahindra,Thar,Mid SUV,Diesel,Manual,4,4,226,15.2,10.75,1.29,0.45,0.2,12.69
USR_10132,Guwahati (Assam),6.02,8.62,MPV,Petrol,Manual,7,1500,172,4,Renault,Triber,MPV,Petrol,Manual,7,4,182,20.0,6.59,0.53,0.28,0.22,7.62
USR_10133,Bangalore (Karnataka),7.27,8.71,Hatchback,Petrol,Manual,5,2500,155,4,Tata Motors,Tiago,Hatchback,Petrol,Manual,5,4,170,20.01,5.95,1.07,0.25,0.16,7.43
USR_10134,Mumbai (Maharashtra),16.61,21.85,Sedan,Petrol,Automatic,5,1500,179,5,Skoda,Slavia,Sedan,Petrol,Automatic,5,5,179,18.73,15.38,2.0,0.65,0.2,18.23
USR_10135,Indore (Madhya Pradesh),71.95,88.9,Luxury Sedan,Strong Hybrid,Automatic,5,2000,135,4,Lexus,ES 300h,Luxury Sedan,Strong Hybrid,Automatic,5,5,150,22.58,64.18,7.7,2.7,0.13,74.71
USR_10136,Chennai (Tamil Nadu),27.53,36.46,MPV,Electric,Automatic,7,1200,160,4,BYD,e6 / M6,MPV,Electric,Automatic,7,5,170,530.0,30.83,1.54,1.29,0.24,33.9
USR_10137,Kolkata (West Bengal),55.8,82.16,Luxury SUV,Strong Hybrid,Automatic,5,800,185,4,Lexus,NX 350h,Luxury SUV,Strong Hybrid,Automatic,5,5,195,17.8,62.13,6.21,2.61,0.16,71.11
USR_10138,Delhi,108.69,138.61,Luxury SUV,Strong Hybrid,Automatic,7,2500,223,4,Volvo,XC90,Luxury SUV,Strong Hybrid,Automatic,7,5,238,11.04,94.55,9.46,3.97,0.25,108.23
USR_10139,Patna (Bihar),17.45,26.53,Full SUV,Diesel,Automatic,7,500,190,4,Hyundai,Alcazar,Full SUV,Diesel,Automatic,7,4,200,18.1,17.95,1.97,0.75,0.25,20.92
USR_10140,Indore (Madhya Pradesh),108.96,145.45,Luxury SUV,Strong Hybrid,Automatic,7,1200,233,5,Volvo,XC90,Luxury SUV,Strong Hybrid,Automatic,7,5,238,11.04,104.32,12.52,4.38,0.22,121.44
USR_10141,Kochi (Kerala),60.87,86.89,Luxury SUV,Petrol,Automatic,5,800,190,5,Audi,Q5,Luxury SUV,Petrol,Automatic,5,5,200,13.47,61.0,9.15,2.56,0.12,72.83
USR_10142,Kolkata (West Bengal),4.65,7.29,Hatchback,Petrol,Automatic,4,500,180,3,Maruti Suzuki,S-Presso,Hatchback,Petrol,Automatic,4,3,180,25.3,5.75,0.58,0.24,0.19,6.76
USR_10143,Lucknow (Uttar Pradesh),61.08,86.85,Luxury Sedan,Electric,Automatic,5,500,130,4,BMW,i4,Luxury Sedan,Electric,Automatic,5,5,125,590.0,72.18,3.61,3.03,0.13,78.95
USR_10144,Bangalore (Karnataka),482.82,712.57,Coupe,Strong Hybrid,Automatic,2,2000,130,5,Ferrari,296 GTB,Coupe,Strong Hybrid,Automatic,2,5,105,14.9,523.64,94.26,21.99,0.24,640.13
USR_10145,Hyderabad (Telangana),24.03,38.26,MPV,Strong Hybrid,Automatic,7,1500,180,5,Toyota,Innova Hycross,MPV,Strong Hybrid,Automatic,7,5,185,23.24,27.43,3.84,1.15,0.22,32.64
USR_10146,Kolkata (West Bengal),10.99,13.64,Compact SUV,Petrol,Automatic,5,1500,200,3,Kia,Sonet,Compact SUV,Petrol,Automatic,5,3,205,18.4,9.46,0.95,0.4,0.25,11.06
USR_10147,Chandigarh,8.63,11.91,Compact SUV,Petrol,Automatic,5,2000,185,4,Toyota,Urban Cruiser Taisor,Compact SUV,Petrol,Automatic,5,4,190,22.8,8.93,0.71,0.38,0.2,10.22
USR_10148,Guwahati (Assam),145.74,212.26,Coupe,Electric,Automatic,4,1200,130,5,Audi,e-tron GT,Coupe,Electric,Automatic,4,5,120,500.0,179.55,8.98,7.54,0.19,196.26
USR_10149,Jaipur (Rajasthan),40.8,56.18,Hatchback,Petrol,Automatic,4,3000,130,5,Mini,Cooper S,Hatchback,Petrol,Automatic,4,5,143,16.58,41.53,4.98,1.74,0.19,48.44
USR_10150,Kolkata (West Bengal),46.6,59.09,Luxury Sedan,Petrol,Automatic,5,2500,137,4,Audi,A4,Luxury Sedan,Petrol,Automatic,5,5,137,17.4,47.29,4.73,1.99,0.17,54.18
USR_10151,Ahmedabad (Gujarat),22.98,38.01,MPV,Strong Hybrid,Automatic,7,800,180,5,Toyota,Innova Hycross,MPV,Strong Hybrid,Automatic,7,5,185,23.24,27.21,2.18,1.14,0.18,30.71
USR_10152,Guwahati (Assam),11.26,15.28,Compact SUV,Diesel,Automatic,5,2500,190,3,Kia,Sonet,Compact SUV,Diesel,Automatic,5,3,205,22.3,12.3,0.98,0.52,0.2,14.0
USR_10153,Patna (Bihar),9.34,12.98,Compact SUV,Petrol,Automatic,5,2500,180,4,Maruti Suzuki,Fronx,Compact SUV,Petrol,Automatic,5,4,190,22.89,9.41,1.04,0.4,0.24,11.09
USR_10154,Chennai (Tamil Nadu),18.88,22.93,Mid SUV,Electric,Automatic,5,1500,170,5,Tata Motors,Curvv EV,Mid SUV,Electric,Automatic,5,5,190,502.0,16.98,0.85,0.71,0.2,18.74
USR_10155,Patna (Bihar),91.72,124.11,Luxury SUV,Strong Hybrid,Automatic,5,2500,200,5,Lexus,RX 500h,Luxury SUV,Strong Hybrid,Automatic,5,5,200,15.1,97.12,10.68,4.08,0.23,112.11
USR_10156,Indore (Madhya Pradesh),70.72,111.49,Luxury SUV,Petrol,Automatic,5,2000,178,5,Porsche,Macan,Luxury SUV,Petrol,Automatic,5,5,198,10.2,89.55,10.75,3.76,0.23,104.29
USR_10157,Guwahati (Assam),41.37,59.34,Luxury Sedan,Petrol,Automatic,5,1500,137,5,Audi,A4,Luxury Sedan,Petrol,Automatic,5,5,137,17.4,44.24,3.54,1.86,0.19,49.83
USR_10158,Jaipur (Rajasthan),43.34,57.38,Luxury SUV,Diesel,Automatic,5,1500,183,5,BMW,X1,Luxury SUV,Diesel,Automatic,5,5,183,20.37,46.29,5.55,1.94,0.17,53.95
USR_10159,Hyderabad (Telangana),38.79,63.43,Luxury Sedan,Petrol,Automatic,5,1500,130,4,Audi,A4,Luxury Sedan,Petrol,Automatic,5,5,137,17.4,44.66,6.25,1.88,0.2,52.99
USR_10160,Lucknow (Uttar Pradesh),22.53,27.44,Mid SUV,Electric,Automatic,5,1200,177,5,MG Motor,ZS EV,Mid SUV,Electric,Automatic,5,5,177,461.0,20.12,1.01,0.85,0.18,22.16
USR_10161,Kochi (Kerala),37.47,60.74,Luxury Sedan,Petrol,Automatic,5,2000,130,5,Audi,A4,Luxury Sedan,Petrol,Automatic,5,5,137,17.4,44.89,6.73,1.89,0.13,53.64
USR_10162,Kolkata (West Bengal),4.19,6.9,Hatchback,CNG,Manual,4,1500,155,2,Maruti Suzuki,Alto K10,Hatchback,CNG,Manual,4,2,160,33.85,5.01,0.5,0.21,0.17,5.89
USR_10163,Chennai (Tamil Nadu),87.18,145.18,Luxury SUV,Strong Hybrid,Automatic,5,3000,180,5,Lexus,RX 500h,Luxury SUV,Strong Hybrid,Automatic,5,5,200,15.1,94.78,14.22,3.98,0.25,113.23
USR_10164,Delhi,17.38,22.55,Mid SUV,Diesel,Automatic,5,1500,190,3,Kia,Seltos,Mid SUV,Diesel,Automatic,5,3,190,20.7,16.79,1.68,0.71,0.13,19.31
USR_10165,Chennai (Tamil Nadu),7.51,10.52,Hatchback,Petrol,Manual,5,2000,170,3,Citroën,C3,Hatchback,Petrol,Manual,5,3,180,19.3,6.62,0.99,0.28,0.21,8.1
USR_10166,Bhubaneswar (Odisha),50.42,80.58,Luxury SUV,Strong Hybrid,Automatic,5,500,190,5,Lexus,NX 350h,Luxury SUV,Strong Hybrid,Automatic,5,5,195,17.8,65.15,5.86,2.74,0.23,73.98
USR_10167,Chennai (Tamil Nadu),835.07,1025.82,Coupe,Electric,Automatic,4,2500,130,5,Rolls-Royce,Spectre,Coupe,Electric,Automatic,4,5,150,530.0,765.28,38.26,32.14,0.2,835.88
USR_10168,Patna (Bihar),79.06,121.51,Luxury SUV,Petrol,Automatic,5,1200,208,5,Land Rover,Range Rover Velar,Luxury SUV,Petrol,Automatic,5,5,213,13.1,86.78,9.55,3.64,0.19,100.16
USR_10169,Jaipur (Rajasthan),89.63,131.51,Luxury SUV,Strong Hybrid,Automatic,5,1200,185,4,Lexus,RX 500h,Luxury SUV,Strong Hybrid,Automatic,5,5,200,15.1,89.07,10.69,3.74,0.21,103.71
USR_10170,Delhi,12.27,19.04,Mid SUV,Petrol,Automatic,5,3000,170,3,Kia,Seltos,Mid SUV,Petrol,Automatic,5,3,190,17.0,15.37,1.54,0.65,0.18,17.74
USR_10171,Guwahati (Assam),15.27,18.36,Sedan,Petrol,Automatic,5,2500,155,5,Honda,City,Sedan,Petrol,Automatic,5,5,165,18.4,14.49,1.16,0.61,0.13,16.39
USR_10172,Chennai (Tamil Nadu),64.98,82.3,Luxury SUV,Diesel,Automatic,5,800,212,4,Land Rover,Range Rover Evoque,Luxury SUV,Diesel,Automatic,5,5,212,15.0,63.54,9.53,2.67,0.25,75.99
USR_10173,Guwahati (Assam),727.88,932.0,Luxury Sedan,Petrol,Automatic,5,800,140,5,Rolls-Royce,Ghost,Luxury Sedan,Petrol,Automatic,5,5,150,6.3,647.14,51.77,27.18,0.18,726.27
USR_10174,Ahmedabad (Gujarat),10.64,17.41,Mid SUV,Petrol,Automatic,5,2500,198,5,Tata Motors,Curvv,Mid SUV,Petrol,Automatic,5,5,208,18.5,13.22,1.06,0.56,0.21,15.05
USR_10175,Kochi (Kerala),20.48,28.03,Mid SUV,Diesel,Automatic,5,500,180,3,Hyundai,Creta,Mid SUV,Diesel,Automatic,5,4,190,19.1,18.24,2.74,0.77,0.19,21.94
USR_10176,Kolkata (West Bengal),20.43,27.46,Sedan,Strong Hybrid,Automatic,5,3000,145,5,Honda,City e:HEV,Sedan,Strong Hybrid,Automatic,5,5,165,27.1,21.29,2.13,0.89,0.13,24.44
USR_10177,Kolkata (West Bengal),57.06,82.02,Luxury SUV,Petrol,Automatic,5,800,180,4,Audi,Q5,Luxury SUV,Petrol,Automatic,5,5,200,13.47,66.19,6.62,2.78,0.24,75.83
USR_10178,Indore (Madhya Pradesh),38.99,57.3,Luxury Sedan,Petrol,Automatic,5,1500,137,5,BMW,2 Series Gran Coupe,Luxury Sedan,Petrol,Automatic,5,5,152,14.82,43.68,5.24,1.83,0.22,50.97
USR_10179,Ahmedabad (Gujarat),490.47,603.3,Luxury SUV,Petrol,Automatic,5,1500,168,5,Lamborghini,Urus Performante,Luxury SUV,Petrol,Automatic,5,5,173,7.8,448.22,35.86,18.83,0.14,503.05
USR_10180,Kolkata (West Bengal),455.08,751.26,Luxury SUV,Petrol,Automatic,5,2500,170,5,Bentley,Bentayga,Luxury SUV,Petrol,Automatic,5,5,180,7.6,521.34,52.13,21.9,0.25,595.62
USR_10181,Chennai (Tamil Nadu),54.76,72.4,Compact SUV,Electric,Automatic,5,800,150,4,Mini,Countryman Electric,Compact SUV,Electric,Automatic,5,5,165,462.0,57.64,2.88,2.42,0.22,63.16
USR_10182,Lucknow (Uttar Pradesh),72.89,104.34,Luxury SUV,Diesel,Automatic,7,2500,197,5,Land Rover,Discovery Sport,Luxury SUV,Diesel,Automatic,7,5,212,13.1,71.3,7.13,2.99,0.18,81.6
USR_10183,Chennai (Tamil Nadu),14.1,18.4,Mid SUV,Petrol,Automatic,5,1200,200,5,Honda,Elevate,Mid SUV,Petrol,Automatic,5,5,220,16.92,13.72,2.06,0.58,0.2,16.56
USR_10184,Jaipur (Rajasthan),35.44,54.56,Luxury Sedan,Electric,Automatic,5,500,140,5,BYD,Seal,Luxury Sedan,Electric,Automatic,5,5,145,650.0,40.72,2.04,1.71,0.13,44.6
USR_10185,Patna (Bihar),5.87,8.9,Hatchback,Petrol,Automatic,4,1500,165,2,Maruti Suzuki,S-Presso,Hatchback,Petrol,Automatic,4,3,180,25.3,6.09,0.67,0.26,0.19,7.21
USR_10186,Chandigarh,730.76,978.63,Coupe,Electric,Automatic,4,500,150,4,Rolls-Royce,Spectre,Coupe,Electric,Automatic,4,5,150,530.0,801.12,40.06,33.65,0.13,874.96
USR_10187,Patna (Bihar),9.67,11.44,Mid SUV,Petrol,Automatic,5,800,165,4,Citroën,Basalt,Mid SUV,Petrol,Automatic,5,4,180,18.0,9.23,1.02,0.39,0.19,10.83
USR_10188,Indore (Madhya Pradesh),732.21,867.89,Coupe,Electric,Automatic,4,2000,130,4,Rolls-Royce,Spectre,Coupe,Electric,Automatic,4,5,150,530.0,696.19,34.81,29.24,0.19,760.43
USR_10189,Guwahati (Assam),38.17,57.64,Hatchback,Petrol,Automatic,4,2500,133,5,Mini,Cooper S,Hatchback,Petrol,Automatic,4,5,143,16.58,48.2,3.86,2.02,0.23,54.31
USR_10190,Lucknow (Uttar Pradesh),10.27,16.42,Compact SUV,Diesel,Automatic,5,2500,185,2,Kia,Sonet,Compact SUV,Diesel,Automatic,5,3,205,22.3,11.09,1.11,0.47,0.21,12.88
USR_10191,Patna (Bihar),74.35,99.45,Luxury Sedan,Strong Hybrid,Automatic,5,3000,130,5,Lexus,ES 300h,Luxury Sedan,Strong Hybrid,Automatic,5,5,150,22.58,66.87,7.36,2.81,0.15,77.19
USR_10192,Hyderabad (Telangana),16.53,23.44,Mid SUV,Electric,Automatic,5,500,185,4,Tata Motors,Curvv EV,Mid SUV,Electric,Automatic,5,5,190,502.0,17.18,0.86,0.72,0.24,19.0
USR_10193,Hyderabad (Telangana),42.11,53.28,Full SUV,Diesel,Automatic,7,500,210,5,MG Motor,Gloster,Full SUV,Diesel,Automatic,7,5,210,12.04,36.44,5.1,1.53,0.19,43.26
USR_10194,Lucknow (Uttar Pradesh),100.33,137.07,Luxury SUV,Electric,Automatic,5,800,202,5,BMW,iX,Luxury SUV,Electric,Automatic,5,5,202,575.0,112.88,5.64,4.74,0.2,123.46
USR_10195,Chennai (Tamil Nadu),59.1,81.22,Luxury SUV,Strong Hybrid,Automatic,5,3000,190,5,Lexus,NX 350h,Luxury SUV,Strong Hybrid,Automatic,5,5,195,17.8,63.65,9.55,2.67,0.14,76.01
USR_10196,Bhubaneswar (Odisha),11.71,15.38,Compact SUV,Petrol,Automatic,5,800,193,5,Maruti Suzuki,Brezza,Compact SUV,Petrol,Automatic,5,5,198,19.8,10.66,0.96,0.45,0.23,12.3
USR_10197,Bhubaneswar (Odisha),8.63,13.66,Compact SUV,Diesel,Manual,7,1500,165,3,Mahindra,Bolero Neo,Compact SUV,Diesel,Manual,7,3,180,17.29,9.93,0.89,0.42,0.24,11.48
USR_10198,Bangalore (Karnataka),71.97,93.56,Luxury Sedan,Petrol,Automatic,5,3000,135,5,BMW,3 Series LWB,Luxury Sedan,Petrol,Automatic,5,5,135,13.02,62.55,11.26,2.63,0.22,76.66
USR_10199,Guwahati (Assam),7.27,10.07,Hatchback,Petrol,Manual,5,2000,143,3,Maruti Suzuki,Swift,Hatchback,Petrol,Manual,5,3,163,25.75,7.0,0.56,0.29,0.24,8.09
USR_10200,Chandigarh,515.71,640.61,Luxury SUV,Petrol,Automatic,5,3000,165,5,Bentley,Bentayga,Luxury SUV,Petrol,Automatic,5,5,180,7.6,495.32,39.63,20.8,0.16,555.91
USR_10201,Ahmedabad (Gujarat),7.91,12.46,Mid SUV,Petrol,Automatic,5,2000,180,4,Citroën,Basalt,Mid SUV,Petrol,Automatic,5,4,180,18.0,10.02,0.8,0.42,0.23,11.47
USR_10202,Chennai (Tamil Nadu),149.84,221.92,Luxury Sedan,Electric,Automatic,5,500,130,5,Mercedes-Benz,EQS,Luxury Sedan,Electric,Automatic,5,5,134,857.0,162.57,8.13,6.83,0.18,177.71
USR_10203,Lucknow (Uttar Pradesh),21.4,25.55,Mid SUV,Strong Hybrid,Automatic,5,2000,190,5,Toyota,Urban Cruiser Hyryder,Mid SUV,Strong Hybrid,Automatic,5,5,210,27.97,19.11,1.91,0.8,0.14,21.96
USR_10204,Bangalore (Karnataka),52.52,71.14,Luxury Sedan,Petrol,Automatic,5,800,130,5,Audi,A4,Luxury Sedan,Petrol,Automatic,5,5,137,17.4,46.15,8.31,1.94,0.21,56.61
USR_10205,Guwahati (Assam),5.15,6.19,Hatchback,CNG,Manual,4,2500,145,2,Maruti Suzuki,Alto K10,Hatchback,CNG,Manual,4,2,160,33.85,4.57,0.37,0.19,0.21,5.34
USR_10206,Chennai (Tamil Nadu),63.14,81.76,Luxury SUV,Strong Hybrid,Automatic,5,3000,195,4,Lexus,NX 350h,Luxury SUV,Strong Hybrid,Automatic,5,5,195,17.8,61.98,9.3,2.6,0.16,74.04
USR_10207,Bangalore (Karnataka),22.45,27.0,Full SUV,Petrol,Automatic,7,800,195,5,Mahindra,XUV700,Full SUV,Petrol,Automatic,7,5,200,13.0,20.12,3.62,0.85,0.12,24.71
USR_10208,Lucknow (Uttar Pradesh),362.88,534.07,Coupe,Petrol,Automatic,2,800,130,5,Lamborghini,Huracan Tecnica,Coupe,Petrol,Automatic,2,5,100,7.1,378.24,37.82,15.89,0.15,432.1
USR_10209,Chennai (Tamil Nadu),12.28,19.72,Compact SUV,Electric,Automatic,5,3000,170,5,Tata Motors,Nexon EV,Compact SUV,Electric,Automatic,5,5,190,465.0,14.97,0.75,0.63,0.17,16.52
USR_10210,Delhi,8.51,10.63,Hatchback,Petrol,Automatic,5,500,165,3,Maruti Suzuki,Baleno,Hatchback,Petrol,Automatic,5,4,170,22.94,7.96,0.8,0.33,0.14,9.23
USR_10211,Kolkata (West Bengal),69.29,86.49,Luxury Sedan,Petrol,Automatic,5,1200,130,5,BMW,3 Series LWB,Luxury Sedan,Petrol,Automatic,5,5,135,13.02,64.43,6.44,2.71,0.15,73.73
USR_10212,Lucknow (Uttar Pradesh),784.43,1039.38,Coupe,Electric,Automatic,4,800,145,4,Rolls-Royce,Spectre,Coupe,Electric,Automatic,4,5,150,530.0,801.43,40.07,33.66,0.17,875.33
USR_10213,Hyderabad (Telangana),22.82,30.63,Full SUV,Petrol,Automatic,7,2000,195,5,Mahindra,XUV700,Full SUV,Petrol,Automatic,7,5,200,13.0,23.14,3.24,0.97,0.25,27.6
USR_10214,Hyderabad (Telangana),115.47,139.33,Luxury SUV,Petrol,Automatic,5,3000,183,5,Porsche,Macan,Luxury SUV,Petrol,Automatic,5,5,198,10.2,102.8,14.39,4.32,0.22,121.73
USR_10215,Chandigarh,13.33,20.69,Mid SUV,Diesel,Automatic,5,2000,170,3,Kia,Seltos,Mid SUV,Diesel,Automatic,5,3,190,20.7,16.28,1.3,0.68,0.16,18.42
USR_10216,Mumbai (Maharashtra),70.17,93.05,Luxury SUV,Strong Hybrid,Automatic,5,800,211,5,Volvo,XC60,Luxury SUV,Strong Hybrid,Automatic,5,5,216,11.2,69.01,8.97,2.9,0.24,81.12
USR_10217,Hyderabad (Telangana),52.98,86.51,Luxury SUV,Petrol,Automatic,5,2500,195,5,Audi,Q5,Luxury SUV,Petrol,Automatic,5,5,200,13.47,62.11,8.7,2.61,0.2,73.62
USR_10218,Guwahati (Assam),11.98,18.86,Sedan,Petrol,Automatic,5,1200,179,5,Skoda,Slavia,Sedan,Petrol,Automatic,5,5,179,18.73,15.21,1.22,0.64,0.18,17.25
USR_10219,Mumbai (Maharashtra),46.81,65.99,Luxury Sedan,Petrol,Automatic,5,500,130,4,Audi,A4,Luxury Sedan,Petrol,Automatic,5,5,137,17.4,48.88,6.35,2.05,0.18,57.46
USR_10220,Delhi,128.99,160.18,Luxury SUV,Electric,Automatic,5,800,192,5,BMW,iX,Luxury SUV,Electric,Automatic,5,5,202,575.0,127.8,6.39,5.37,0.17,139.73
USR_10221,Lucknow (Uttar Pradesh),6.42,8.19,MPV,Petrol,Manual,7,500,177,4,Renault,Triber,MPV,Petrol,Manual,7,4,182,20.0,6.26,0.63,0.26,0.15,7.3
USR_10222,Bhubaneswar (Odisha),202.15,239.65,Luxury Sedan,Electric,Automatic,5,3000,130,5,Mercedes-Benz,EQS,Luxury Sedan,Electric,Automatic,5,5,134,857.0,168.7,8.44,7.09,0.17,184.4
USR_10223,Bhubaneswar (Odisha),42.03,68.77,Luxury Sedan,Petrol,Automatic,5,3000,130,5,BMW,3 Series LWB,Luxury Sedan,Petrol,Automatic,5,5,135,13.02,56.7,5.1,2.38,0.19,64.37
USR_10224,Bangalore (Karnataka),35.08,50.45,Luxury Sedan,Electric,Automatic,5,1200,140,5,BYD,Seal,Luxury Sedan,Electric,Automatic,5,5,145,650.0,37.98,1.9,1.6,0.19,41.67
USR_10225,Indore (Madhya Pradesh),588.02,919.21,Luxury SUV,Petrol,Automatic,5,800,168,5,Rolls-Royce,Cullinan,Luxury SUV,Petrol,Automatic,5,5,173,6.6,723.16,86.78,30.37,0.22,840.53
USR_10226,Chandigarh,53.83,88.36,Luxury Sedan,Strong Hybrid,Automatic,5,2500,130,5,Lexus,ES 300h,Luxury Sedan,Strong Hybrid,Automatic,5,5,150,22.58,62.35,4.99,2.62,0.17,70.13
USR_10227,Kolkata (West Bengal),79.85,119.88,Luxury SUV,Diesel,Automatic,5,800,181,4,Mercedes-Benz,GLC,Luxury SUV,Diesel,Automatic,5,5,201,14.7,81.92,8.19,3.44,0.21,93.76
USR_10228,Indore (Madhya Pradesh),32.23,48.75,Full SUV,Diesel,Automatic,7,800,205,5,MG Motor,Gloster,Full SUV,Diesel,Automatic,7,5,210,12.04,36.3,4.36,1.52,0.2,42.38
USR_10229,Ahmedabad (Gujarat),17.96,25.48,Mid SUV,Diesel,Automatic,5,1500,175,3,Kia,Seltos,Mid SUV,Diesel,Automatic,5,3,190,20.7,17.86,1.43,0.75,0.25,20.29
USR_10230,Mumbai (Maharashtra),11.51,18.13,Sedan,Petrol,Automatic,5,3000,155,5,Honda,City,Sedan,Petrol,Automatic,5,5,165,18.4,13.76,1.79,0.58,0.17,16.3
USR_10231,Kolkata (West Bengal),5.96,8.25,Compact SUV,Petrol,Manual,5,800,187,5,Tata Motors,Punch,Compact SUV,Petrol,Manual,5,5,187,20.09,6.45,0.64,0.27,0.24,7.6
USR_10232,Patna (Bihar),525.38,632.97,Luxury SUV,Petrol,Automatic,5,800,180,4,Aston Martin,DBX 707,Luxury SUV,Petrol,Automatic,5,5,190,7.9,486.49,53.51,20.43,0.23,560.66
USR_10233,Chandigarh,8.98,11.41,Compact SUV,Petrol,Automatic,5,2500,170,3,Hyundai,Exter,Compact SUV,Petrol,Automatic,5,4,185,19.2,8.78,0.7,0.37,0.2,10.05
USR_10234,Chandigarh,21.93,27.06,Full SUV,Petrol,Automatic,7,1200,185,5,Mahindra,XUV700,Full SUV,Petrol,Automatic,7,5,200,13.0,20.8,1.66,0.87,0.21,23.54
USR_10235,Hyderabad (Telangana),73.35,91.55,Luxury Sedan,Strong Hybrid,Automatic,5,1200,140,4,Lexus,ES 300h,Luxury Sedan,Strong Hybrid,Automatic,5,5,150,22.58,67.64,9.47,2.84,0.13,80.08
USR_10236,Kolkata (West Bengal),125.9,180.53,Luxury SUV,Petrol,Automatic,5,1500,197,5,Maserati,Levante,Luxury SUV,Petrol,Automatic,5,5,207,8.5,136.92,13.69,5.75,0.24,156.6
USR_10237,Patna (Bihar),123.19,158.5,Luxury Sedan,Petrol,Automatic,5,800,130,5,Maserati,Ghibli,Luxury Sedan,Petrol,Automatic,5,5,125,9.6,111.97,12.32,4.7,0.13,129.12
USR_10238,Chennai (Tamil Nadu),718.28,910.87,Luxury Sedan,Petrol,Automatic,5,2000,140,5,Rolls-Royce,Ghost,Luxury Sedan,Petrol,Automatic,5,5,150,6.3,687.4,103.11,28.87,0.19,819.57
USR_10239,Jaipur (Rajasthan),53.13,81.56,Luxury Sedan,Strong Hybrid,Automatic,5,500,140,4,Lexus,ES 300h,Luxury Sedan,Strong Hybrid,Automatic,5,5,150,22.58,66.41,7.97,2.79,0.16,77.33
USR_10240,Chandigarh,6.72,8.24,Compact SUV,Petrol,Manual,5,2500,182,5,Tata Motors,Punch,Compact SUV,Petrol,Manual,5,5,187,20.09,6.1,0.49,0.26,0.18,7.03
USR_10241,Mumbai (Maharashtra),45.5,63.68,Luxury SUV,Petrol,Automatic,5,800,155,4,Audi,Q3,Luxury SUV,Petrol,Automatic,5,5,170,14.93,46.58,6.06,1.96,0.2,54.8
USR_10242,Indore (Madhya Pradesh),40.18,66.51,Luxury SUV,Electric,Automatic,5,2500,155,5,Volvo,XC40 Recharge,Luxury SUV,Electric,Automatic,5,5,175,530.0,56.97,2.85,2.39,0.24,62.45
USR_10243,Bhubaneswar (Odisha),8.54,11.22,Hatchback,Petrol,Automatic,5,3000,165,3,Hyundai,i20,Hatchback,Petrol,Automatic,5,3,170,19.65,8.99,0.81,0.38,0.18,10.36
USR_10244,Ahmedabad (Gujarat),15.48,20.12,Mid SUV,Petrol,Automatic,5,1500,198,5,Tata Motors,Curvv,Mid SUV,Petrol,Automatic,5,5,208,18.5,15.01,1.2,0.63,0.25,17.09
USR_10245,Ahmedabad (Gujarat),44.33,60.07,Luxury SUV,Diesel,Automatic,5,2000,183,4,Mercedes-Benz,GLA,Luxury SUV,Diesel,Automatic,5,5,183,18.9,48.11,3.85,2.02,0.2,54.18
USR_10246,Kochi (Kerala),10.62,16.26,Compact SUV,Petrol,Automatic,5,1200,195,3,Kia,Sonet,Compact SUV,Petrol,Automatic,5,3,205,18.4,10.63,1.59,0.45,0.14,12.81
